Entry No.,CPU Cores,Memory,Bandwidth,Hour1,Hour2,Day Start,Day End,Month Start,Month End,Year Start,Year End,Instances,,,,,
18986,2,8,256,0.129107171,0.240722077,6.041513816,5.393635301,687,992,391319,11543,6,,,,,
18987,4,16,1024,0.176372437,0.817072364,19.05664387,19.09565071,104,991,790135,926532,2,,,,,
18988,2,8,512,0.046978381,0.543390137,14.62921296,24.04529211,570,495,678800,994147,8,,,,,
18989,8,8,128,0.073826009,0.44870353,12.81107351,2.923615784,612,461,797484,737342,4,,,,,
18990,8,8,16,0.149778168,0.446256852,14.27138313,1.957428102,668,425,307877,54501,2,,,,,
18991,2,4,256,0.208144302,0.596569509,19.97786687,12.92184046,852,654,243765,802438,8,,,,,
18992,4,2,64,0.231322716,0.431090962,18.3722763,8.780036367,693,1039,231808,1830,6,,,,,
18993,4,8,1024,0.023538043,0.27844844,1.013800519,15.61631926,317,39,565640,906395,2,,,,,
18994,8,2,512,0.049169435,0.428609383,8.813706556,3.455982511,371,835,253450,611955,4,,,,,
18995,2,16,16,0.328981318,0.570576198,18.56202188,9.027056829,524,42,422661,521524,4,,,,,
18996,2,16,128,0.360014013,0.455762454,3.029561755,10.22187003,221,526,299846,525124,8,,,,,
18997,2,16,128,0.344465765,0.245559543,1.991452778,4.715604081,74,313,633226,857361,2,,,,,
18998,8,16,128,0.028792972,0.121424677,12.26452403,6.059898064,186,177,264690,638758,6,,,,,
18999,4,16,64,0.201248016,0.65549168,13.67289168,2.850314551,154,522,616953,257273,8,,,,,
19000,2,16,256,0.097011009,0.639801878,10.82942309,24.01471426,304,345,214467,756760,2,,,,,
19001,2,4,128,0.240373959,0.282590897,11.39381282,11.35657746,416,1012,761935,166555,8,,,,,
19002,8,4,512,0.390853042,0.73396689,12.88006841,2.613901528,90,941,114820,530992,4,,,,,
19003,4,4,1024,0.371298194,0.170392299,15.70352878,23.76075039,479,399,123580,368855,4,,,,,
19004,2,16,64,0.264706241,0.113228932,12.03184466,11.6792309,245,116,313081,587754,8,,,,,
19005,8,2,64,0.313227016,0.66344497,2.941287188,19.50183144,808,921,658038,400124,4,,,,,
19006,2,2,128,0.336946425,0.829288146,7.343780117,22.53359247,425,677,300763,920692,6,,,,,
19007,8,8,64,0.118712236,0.103379505,7.503122892,27.32049017,724,167,143889,314927,8,,,,,
19008,4,4,16,0.359604496,0.36698155,8.813580747,23.55199699,57,780,477048,746708,4,,,,,
19009,8,2,32,0.039593184,0.317852867,12.47176378,8.51771203,533,432,631647,906024,8,,,,,
19010,2,4,256,0.039750316,0.462215174,18.89775688,8.070318473,664,987,474160,650422,2,,,,,
19011,8,2,256,0.139822739,0.732508534,4.665780876,24.49779427,521,125,15066,821390,8,,,,,
19012,2,16,32,0.082882517,0.102972744,1.77591148,4.769494751,670,1027,46032,457807,4,,,,,
19013,8,8,64,0.13134248,0.63572357,13.65675824,1.903504799,144,414,525070,604068,8,,,,,
19014,2,4,32,0.186495451,0.229334006,11.59716516,8.953757775,697,844,449431,196007,4,,,,,
19015,2,4,16,0.317619839,0.639391925,1.809102073,13.24281448,636,957,725577,142638,4,,,,,
19016,8,16,128,0.332859853,0.409441234,19.68552039,20.16556355,553,768,12176,70575,8,,,,,
19017,2,8,256,0.162896048,0.253300859,3.352013286,10.52769823,414,577,510295,565565,8,,,,,
19018,2,4,64,0.094997084,0.448555423,18.47664731,7.687581509,33,443,457321,753042,8,,,,,
19019,2,16,64,0.28668178,0.393549353,10.39743801,7.876939558,406,471,155665,873372,6,,,,,
19020,8,2,64,0.15524432,0.292258301,8.326216784,28.05256071,643,974,350840,623714,6,,,,,
19021,2,2,32,0.247125832,0.873091805,17.92424894,11.18854716,784,712,716094,941925,2,,,,,
19022,2,16,256,0.159213187,0.272904878,10.64358458,27.08951524,120,445,96456,298265,6,,,,,
19023,2,4,128,0.070601394,0.225239739,16.42677692,15.47717178,671,120,754664,162634,4,,,,,
19024,4,2,64,0.034912432,0.360787287,17.87000889,3.129624375,651,959,296057,335243,8,,,,,
19025,8,2,32,0.316123162,0.270784972,16.78205396,18.37453688,723,572,218619,948795,8,,,,,
19026,8,8,64,0.157200097,0.458013985,20.18909369,26.80832134,158,228,150738,314578,2,,,,,
19027,2,4,32,0.26561145,0.435387941,4.186395895,26.21477244,746,459,116032,803910,4,,,,,
19028,2,8,512,0.22686086,0.877720229,15.7382534,24.80605741,246,207,762928,96600,8,,,,,
19029,8,8,64,0.089055856,0.252330308,2.421524509,18.98171197,473,1033,523394,848748,2,,,,,
19030,2,16,16,0.037815156,0.397574184,20.47274631,7.708967191,484,336,402040,770543,4,,,,,
19031,8,2,32,0.22734696,0.158475596,2.933593766,23.58745001,133,247,438592,575447,8,,,,,
19032,2,2,1024,0.279315115,0.888728104,16.26693423,25.32286964,648,716,815888,580883,8,,,,,
19033,2,4,16,0.065595324,0.848604334,20.64991132,4.867557145,710,103,344861,653927,8,,,,,
19034,8,4,32,0.256976646,0.65537673,13.16039116,7.320122717,840,203,352502,576565,4,,,,,
19035,4,8,512,0.055489917,0.266222692,12.27756147,13.42735243,910,764,519100,187028,6,,,,,
19036,4,2,32,0.232325833,0.603148108,13.91626532,28.56532593,87,981,442408,542241,2,,,,,
19037,2,2,1024,0.095585814,0.84460248,2.622231867,2.229060608,749,806,322082,782193,8,,,,,
19038,2,4,512,0.042991306,0.84530365,7.109356716,20.58966371,347,474,627527,92573,4,,,,,
19039,2,2,256,0.114878495,0.618312461,18.05392293,10.9828869,735,988,271655,803409,6,,,,,
19040,4,16,16,0.397581938,0.575229828,5.979905373,1.648187591,633,568,502071,117461,4,,,,,
19041,8,16,256,0.085224359,0.065255418,7.86656907,22.10198553,729,554,218906,490969,8,,,,,
19042,8,8,256,0.398027964,0.201966318,18.08129654,7.335286914,513,506,231562,867716,6,,,,,
19043,2,2,256,0.208584251,0.478813976,3.071505102,28.14742459,698,197,89571,486283,6,,,,,
19044,2,16,64,0.172490426,0.839256641,8.769904343,10.16845768,640,451,380805,671435,8,,,,,
19045,8,16,1024,0.247347691,0.221122594,9.620411648,14.47585364,31,651,388491,710272,4,,,,,
19046,4,8,128,0.367017978,0.353910322,12.68800836,24.94983931,505,783,151817,626843,6,,,,,
19047,8,8,1024,0.043428427,0.400009852,2.058078692,8.802732776,380,507,824836,687216,4,,,,,
19048,4,2,16,0.125251064,0.404228619,16.17913734,30.35443099,92,930,246859,85753,8,,,,,
19049,4,4,16,0.257575782,0.152054737,15.14257982,9.099812692,361,946,372311,945108,2,,,,,
19050,8,4,64,0.232395923,0.869629518,18.35923962,11.46478695,813,437,308735,606660,4,,,,,
19051,4,2,256,0.050149299,0.776753813,8.229068959,16.51819974,375,236,308320,7099,6,,,,,
19052,4,2,256,0.096700105,0.132320082,11.43243556,28.68666645,611,235,318869,60229,8,,,,,
19053,8,2,128,0.369025149,0.241377124,5.420388248,4.229725537,733,184,668671,957502,2,,,,,
19054,2,16,64,0.165455542,0.369686192,3.59532852,4.689738442,548,760,472978,448845,4,,,,,
19055,8,8,128,0.078052978,0.343538031,8.782683534,6.670502129,860,922,170847,955769,4,,,,,
19056,2,16,128,0.259457436,0.326180834,6.691033694,23.2936816,372,543,774736,144364,6,,,,,
19057,8,2,512,0.13730796,0.763225837,12.59355208,28.05258077,350,490,431055,39304,6,,,,,
19058,2,4,128,0.321398776,0.809603824,18.66152224,9.306385133,133,786,607386,980050,6,,,,,
19059,4,16,64,0.015372745,0.400407109,21.20876852,9.131016345,622,523,117454,925491,4,,,,,
19060,2,2,1024,0.306842111,0.477599724,7.440058665,19.87455352,251,831,453474,316107,8,,,,,
19061,2,2,1024,0.031416585,0.571926255,15.07294293,21.82029093,658,747,56737,100610,8,,,,,
19062,2,4,16,0.049163449,0.486362363,10.93359444,14.89534397,659,843,33533,436633,6,,,,,
19063,8,8,1024,0.069108365,0.196104404,19.62461577,19.58733908,648,188,376654,495192,6,,,,,
19064,4,2,512,0.31064752,0.651250697,14.24820551,30.01198393,43,375,807198,457125,2,,,,,
19065,2,2,16,0.129377735,0.251587207,9.163648117,18.31187031,151,687,752156,857599,8,,,,,
19066,8,2,32,0.137870462,0.763944993,7.86567274,22.11765518,873,830,302905,842728,6,,,,,
19067,8,16,32,0.040073744,0.799464245,9.076706315,12.40806052,589,910,747269,713348,4,,,,,
19068,2,4,512,0.099403958,0.336015485,18.92436267,10.74005715,877,677,340673,253600,4,,,,,
19069,8,8,16,0.145702467,0.112613785,20.23188189,27.49301011,555,751,481734,448209,6,,,,,
19070,2,8,1024,0.063735032,0.606648168,14.8190851,23.37851863,836,682,340998,529611,6,,,,,
19071,4,8,512,0.04561267,0.422711868,3.395511088,8.958477001,210,196,129335,280288,2,,,,,
19072,4,16,1024,0.293426338,0.076737287,2.001015171,19.75281691,740,312,402980,424803,6,,,,,
19073,8,8,32,0.113427046,0.436861698,14.15039,26.94097721,855,106,150450,698615,8,,,,,
19074,8,2,512,0.065350626,0.250597254,13.71867014,25.71998858,340,646,45519,358994,2,,,,,
19075,8,2,128,0.386526987,0.324053134,4.928243977,11.52977113,169,422,421000,322787,6,,,,,
19076,4,8,16,0.340991802,0.145517472,3.445796561,16.90289787,148,860,338549,235552,2,,,,,
19077,4,4,1024,0.232669973,0.153776946,11.76448071,2.431521975,668,452,6875,522905,6,,,,,
19078,2,2,512,0.110544627,0.075391461,6.177607774,8.913582445,327,366,802578,938141,4,,,,,
19079,4,8,1024,0.310043194,0.740303833,15.53573599,19.27463552,720,891,600775,974587,6,,,,,
19080,8,16,16,0.334028838,0.087035692,16.37798656,9.600015634,816,315,79463,675164,6,,,,,
19081,4,2,128,0.124521806,0.085437771,16.83356058,13.60052969,319,1019,584142,103620,4,,,,,
19082,2,8,64,0.272032147,0.041955914,14.72494788,14.84685302,246,434,493499,540550,2,,,,,
19083,8,4,32,0.038266054,0.196956233,5.109754419,15.93312489,433,173,573960,551857,2,,,,,
19084,2,16,32,0.142670098,0.194678767,6.032081139,26.72499125,666,253,751416,400558,2,,,,,
19085,2,8,128,0.313038481,0.85443245,17.55699059,4.874383553,47,559,752118,262795,4,,,,,
19086,2,4,256,0.288802107,0.6467733,18.16141152,22.7133176,610,362,528342,168393,8,,,,,
19087,2,16,512,0.281159248,0.771597789,14.2442965,2.199148302,898,986,310130,191674,6,,,,,
19088,2,8,16,0.338243041,0.432946901,7.552120406,1.815579415,204,268,191511,18633,2,,,,,
19089,2,16,32,0.356190024,0.587943754,18.43456858,18.88991656,648,438,657475,524666,8,,,,,
19090,2,2,1024,0.397156936,0.09492753,19.51548591,20.40226886,386,311,621116,824904,8,,,,,
19091,2,4,128,0.186910982,0.698048267,17.11982984,24.7273505,547,96,697551,64493,6,,,,,
19092,4,2,256,0.115039824,0.03621944,2.583456118,26.57911876,530,490,246032,967609,4,,,,,
19093,4,16,256,0.052812274,0.093999403,16.23743997,23.75583489,850,763,386760,691033,8,,,,,
19094,4,4,1024,0.394769396,0.464034173,3.209287532,13.23933363,787,351,297580,811684,6,,,,,
19095,4,4,1024,0.123093552,0.434994008,15.20255334,7.84001392,720,45,712360,528640,8,,,,,
19096,8,2,1024,0.176513154,0.82788548,10.73669773,1.896537173,321,135,46546,538440,6,,,,,
19097,8,2,16,0.034263624,0.303718655,15.30078874,16.98387471,615,30,333051,631419,8,,,,,
19098,4,8,512,0.218866405,0.650608481,9.595038401,30.16463245,788,223,16603,904087,8,,,,,
19099,4,8,16,0.117882818,0.220577714,11.22913726,1.22769908,91,187,276061,218387,8,,,,,
19100,8,2,256,0.381687145,0.196558018,7.067817216,9.942191149,149,963,812763,254221,6,,,,,
19101,8,4,32,0.21381025,0.763315453,8.969582089,16.70096008,335,536,46256,917469,2,,,,,
19102,8,2,512,0.012294749,0.230853588,11.89975268,11.87853085,643,189,113206,849152,4,,,,,
19103,8,8,16,0.241601529,0.748261854,10.70085854,21.3908808,496,359,667727,982337,6,,,,,
19104,4,16,256,0.162991925,0.289885404,5.774903652,22.45816451,607,581,189053,655645,4,,,,,
19105,2,4,64,0.246304573,0.066708645,3.956701306,4.314710858,475,898,265982,373263,8,,,,,
19106,2,16,1024,0.365414255,0.196686846,3.506561386,25.38318379,370,52,626836,182444,6,,,,,
19107,2,4,64,0.024101617,0.282989439,5.346076994,7.415811451,406,925,679272,833989,2,,,,,
19108,8,8,1024,0.09841037,0.505452534,6.063470737,21.89163591,174,104,279448,292995,2,,,,,
19109,8,8,512,0.119745256,0.892069253,17.46752219,15.20320041,772,238,365821,68801,8,,,,,
19110,2,8,128,0.30023564,0.711487706,16.140039,23.28552371,269,1035,222441,413916,6,,,,,
19111,8,8,512,0.202912675,0.066126504,14.43442297,8.03121144,826,172,460886,991417,6,,,,,
19112,8,4,256,0.2997231,0.827517841,6.381631187,25.11425155,613,891,763715,432799,2,,,,,
19113,2,2,256,0.280138432,0.890741371,6.40467494,21.35577676,880,337,789254,476123,4,,,,,
19114,4,8,64,0.330795618,0.049100987,3.509405002,7.13293189,41,577,408397,227968,4,,,,,
19115,8,2,64,0.04355168,0.088979079,20.32397794,20.01028094,735,75,408200,437125,8,,,,,
19116,2,2,1024,0.068703545,0.576091848,19.80897004,27.73208903,148,873,98908,814814,2,,,,,
19117,2,4,512,0.212079015,0.552269991,15.18026853,20.18077415,721,423,439065,833209,8,,,,,
19118,4,4,1024,0.250074297,0.680349937,2.135742661,15.2136873,674,1024,796049,510436,2,,,,,
19119,8,2,32,0.085151684,0.378227789,8.059326462,16.44434715,377,318,339892,724287,2,,,,,
19120,8,16,64,0.297658807,0.886455511,3.608465399,12.7277435,272,982,718446,391189,6,,,,,
19121,4,4,32,0.116295552,0.849171532,10.25423575,28.93238278,726,471,301727,955231,8,,,,,
19122,4,4,32,0.087345883,0.512930911,18.49654331,13.97428763,904,238,88941,73379,8,,,,,
19123,4,16,256,0.279680848,0.517620973,16.83344841,21.64551204,68,422,309215,432155,8,,,,,
19124,2,8,256,0.171451962,0.851931876,11.63653514,11.55624522,869,87,88728,955912,4,,,,,
19125,8,8,32,0.167525871,0.635760396,15.78249137,3.631859022,429,724,97927,627349,6,,,,,
19126,8,2,32,0.372565829,0.221928093,14.92535562,26.55574306,680,983,195279,12873,8,,,,,
19127,2,4,128,0.192749898,0.258090122,4.785682309,23.75919565,871,244,812124,789532,8,,,,,
19128,8,4,128,0.183997443,0.507943091,19.4478032,6.151090503,259,127,765811,150663,8,,,,,
19129,4,16,128,0.238588461,0.21013144,14.24215737,7.439327351,191,130,694109,474636,6,,,,,
19130,2,2,128,0.162296506,0.60230944,16.56435843,16.91966197,94,537,211059,415425,4,,,,,
19131,2,16,64,0.207610401,0.852674757,16.04275785,7.475812081,879,442,743315,199628,6,,,,,
19132,2,8,16,0.146589507,0.11541384,19.2515581,17.70129693,842,802,529316,218621,6,,,,,
19133,8,16,256,0.035344396,0.547871272,18.24492539,16.97174837,112,542,599702,938047,2,,,,,
19134,8,16,128,0.261690427,0.430247471,16.98524275,7.282222435,914,590,393895,657035,4,,,,,
19135,2,4,16,0.069906496,0.685513674,6.111147393,12.79670308,698,229,251828,378391,2,,,,,
19136,2,8,128,0.115383177,0.43679494,5.478444195,3.201080886,667,66,679884,735878,4,,,,,
19137,4,8,64,0.011468593,0.420328803,20.4232678,4.367699652,877,747,293139,436035,6,,,,,
19138,8,4,128,0.349929725,0.314102831,13.19221144,21.46354214,418,454,421533,819435,4,,,,,
19139,4,8,512,0.241488635,0.144480998,12.10947277,28.46424686,518,182,382118,97615,6,,,,,
19140,2,2,64,0.270757671,0.076808601,12.51189271,27.83692834,235,921,8811,382578,6,,,,,
19141,4,16,128,0.286943448,0.68690519,17.65367889,4.773891485,41,644,16979,887733,8,,,,,
19142,8,16,16,0.042872496,0.152970284,16.36999112,19.38017649,172,609,199498,293182,8,,,,,
19143,4,2,16,0.090131696,0.147587937,17.95017595,15.24303859,538,625,752890,835136,2,,,,,
19144,2,4,512,0.029738032,0.308330246,5.932833103,13.32118938,892,916,620307,667118,8,,,,,
19145,8,4,256,0.18268798,0.669055172,1.035458911,5.133385326,343,1045,572823,356146,4,,,,,
19146,4,8,1024,0.278583164,0.808672223,1.890978719,6.842726552,645,916,45415,173224,8,,,,,
19147,4,2,128,0.097774951,0.848300439,6.473238814,4.370297675,286,871,719313,385586,8,,,,,
19148,4,8,1024,0.381321997,0.133084253,5.582014687,17.87538612,689,206,292785,299919,2,,,,,
19149,8,16,32,0.149805161,0.67767557,15.58957523,19.46823,749,266,171942,156062,4,,,,,
19150,4,4,128,0.230920765,0.264580076,15.73749475,18.14695679,795,1034,728627,131771,8,,,,,
19151,4,4,32,0.107693164,0.476539302,1.269793448,18.77752368,106,741,622089,718535,6,,,,,
19152,8,2,128,0.083080317,0.544493301,2.368819176,14.55998583,623,862,128258,578857,8,,,,,
19153,8,4,512,0.248362203,0.330453138,12.43762404,29.19109652,673,445,756455,955768,6,,,,,
19154,4,2,64,0.156230472,0.398284699,11.76486115,11.37416463,515,639,705821,551231,2,,,,,
19155,2,8,128,0.267549147,0.224334474,7.643735196,17.6439245,686,957,296205,168278,2,,,,,
19156,2,2,128,0.345751076,0.432528958,2.17214176,3.438759688,591,579,454843,244951,2,,,,,
19157,8,2,512,0.16229704,0.725716253,13.10533,23.26562047,419,745,418693,106843,4,,,,,
19158,4,2,512,0.186338724,0.653101779,20.93193954,17.425987,640,980,546253,854174,4,,,,,
19159,4,2,128,0.106842936,0.553517431,17.22228462,23.87845602,538,618,170035,720465,6,,,,,
19160,4,16,32,0.323541689,0.124818806,17.9810236,29.43284633,656,329,488728,840049,2,,,,,
19161,4,4,256,0.10945347,0.82979487,14.18149145,21.9740305,400,825,18902,911804,6,,,,,
19162,4,16,32,0.22923134,0.451349196,13.99771244,5.245380504,220,878,260430,694383,6,,,,,
19163,8,2,1024,0.043101844,0.055496945,15.3766188,16.94782686,261,125,440493,337613,8,,,,,
19164,4,8,64,0.191779268,0.235920074,13.73969089,21.79838107,834,795,266175,173574,4,,,,,
19165,2,8,32,0.107953389,0.619031457,14.00576277,11.13800055,624,786,388670,897625,2,,,,,
19166,8,8,64,0.206790934,0.182336482,14.30762105,26.35660304,565,332,695366,237253,4,,,,,
19167,4,16,16,0.06765693,0.621998123,3.746787096,24.44191969,176,751,366141,841320,4,,,,,
19168,4,4,128,0.397555965,0.246971852,9.876382275,27.48320963,594,68,542712,634471,2,,,,,
19169,4,2,256,0.119005067,0.246320276,11.66296684,28.13448619,201,208,313798,310934,4,,,,,
19170,2,4,128,0.021350612,0.168307279,20.09492286,19.67244505,691,437,806940,611543,4,,,,,
19171,8,8,512,0.082822388,0.540118486,3.621664643,21.86973008,341,459,143587,20829,6,,,,,
19172,4,8,128,0.08876558,0.856321437,12.26317202,15.95066575,801,809,303242,244531,4,,,,,
19173,2,8,512,0.06437025,0.148776565,15.64333586,22.98793014,515,466,591799,137744,2,,,,,
19174,4,8,32,0.291536089,0.040863881,13.00005297,6.036140058,821,1008,322539,909915,6,,,,,
19175,2,16,512,0.072301769,0.065816057,2.245238104,13.29285153,528,977,509302,544316,8,,,,,
19176,2,2,1024,0.139940965,0.223940851,20.43500308,27.79640153,913,971,525914,794113,6,,,,,
19177,4,16,64,0.171447523,0.431606362,4.599735966,4.004537066,87,747,662344,184687,8,,,,,
19178,2,8,32,0.121217659,0.778239529,15.5554546,22.37043065,651,503,798692,295316,4,,,,,
19179,8,16,512,0.397861134,0.312431778,19.73935622,24.96614276,57,1000,110262,652628,8,,,,,
19180,2,2,32,0.396256788,0.655477086,12.42851837,28.39738418,532,506,407594,295886,2,,,,,
19181,8,16,128,0.357901964,0.111985855,19.49740999,20.76843594,915,977,410190,115426,6,,,,,
19182,8,2,256,0.187206075,0.456870112,16.79478236,26.04082081,578,439,641148,915516,4,,,,,
19183,8,8,1024,0.210767685,0.447247939,14.76126225,14.22003831,753,291,310810,981144,8,,,,,
19184,2,8,128,0.302813564,0.663470234,8.076296495,8.475152972,294,763,682649,395778,4,,,,,
19185,2,2,128,0.159972036,0.791750804,12.55168078,27.03488922,583,113,107479,954195,8,,,,,
19186,2,4,128,0.119367432,0.814916517,19.4633343,26.1015084,863,975,325714,236408,6,,,,,
19187,8,8,512,0.391898274,0.844060454,3.402501438,7.78993149,699,528,148294,44298,4,,,,,
19188,2,8,512,0.147851488,0.671842382,7.624374904,13.09751114,199,35,178113,264117,4,,,,,
19189,8,16,16,0.105093563,0.28519965,2.710332009,3.865059902,206,439,725369,966738,2,,,,,
19190,4,8,128,0.189342609,0.32154237,18.74656977,9.68926005,86,558,588893,615479,2,,,,,
19191,2,4,512,0.0630241,0.593132641,12.64891411,28.26280633,94,140,155624,241811,2,,,,,
19192,4,4,512,0.193822754,0.442478004,3.79224823,20.5906812,377,686,498139,588378,8,,,,,
19193,4,2,64,0.365960538,0.335328185,14.02811274,5.734855037,222,925,6940,614445,2,,,,,
19194,8,4,32,0.339255456,0.286520668,19.99210192,26.73154658,126,520,661224,690190,8,,,,,
19195,8,2,16,0.305240631,0.892754407,20.90914117,19.54995692,867,199,81770,673349,2,,,,,
19196,8,16,1024,0.232647291,0.793427698,19.31304991,26.44542382,620,252,358632,585336,8,,,,,
19197,8,8,16,0.20215708,0.643442611,9.848658894,16.23844283,861,941,384030,333560,2,,,,,
19198,8,4,512,0.182084366,0.030669324,19.35429648,3.643909725,70,277,226854,276533,6,,,,,
19199,2,4,512,0.065553784,0.186653546,12.1403747,20.13054809,175,1025,115817,332997,8,,,,,
19200,4,2,256,0.111788946,0.457056671,20.07557137,25.46589618,699,899,279424,513810,8,,,,,
19201,8,16,128,0.134836225,0.478143799,9.587484011,1.244181215,417,365,413555,289259,8,,,,,
19202,4,4,16,0.358313425,0.679088551,3.863606325,29.93177606,106,109,796940,637396,8,,,,,
19203,4,2,64,0.376872722,0.511775756,15.7897034,23.65987781,524,761,523056,349345,4,,,,,
19204,4,8,16,0.034637173,0.151841984,20.23594577,23.75271634,384,624,510461,656306,2,,,,,
19205,4,16,32,0.165396989,0.43251945,15.90155723,6.946097719,274,613,125653,42946,6,,,,,
19206,8,2,512,0.102002243,0.296538326,21.07958447,19.188211,893,323,36194,576857,4,,,,,
19207,2,2,32,0.09847101,0.575527705,17.04884877,25.28162436,68,302,608551,702162,2,,,,,
19208,4,8,512,0.348353713,0.817208386,6.635423941,27.45952174,374,421,462761,784673,8,,,,,
19209,2,4,16,0.214702482,0.241324923,9.749833877,7.760319404,89,654,391719,722676,6,,,,,
19210,4,2,64,0.393783878,0.784282787,17.32679705,5.337390176,821,102,46838,156772,6,,,,,
19211,2,2,256,0.031700718,0.641441494,9.700784915,7.293282716,471,231,562818,252286,4,,,,,
19212,4,16,32,0.24853267,0.116845573,5.821332845,28.71315946,833,228,464155,49976,8,,,,,
19213,4,16,1024,0.223268808,0.371729645,9.838146716,11.92464694,155,111,255479,141612,6,,,,,
19214,2,4,32,0.33543002,0.187784558,14.29050356,23.18809344,89,537,266862,922842,6,,,,,
19215,8,2,256,0.355082441,0.897229438,7.478672457,25.08160461,170,470,29751,752653,8,,,,,
19216,8,16,512,0.156970134,0.311576004,7.461193485,13.91179409,763,665,25752,313473,8,,,,,
19217,4,16,16,0.101716271,0.465800899,6.305985548,18.37734352,561,713,219016,613407,2,,,,,
19218,2,8,512,0.309883757,0.337933635,7.630155286,7.532232772,581,973,111462,655267,4,,,,,
19219,8,16,128,0.202359642,0.27261207,17.01287817,3.339146794,441,631,76299,235756,8,,,,,
19220,8,16,16,0.152544625,0.518083538,7.033998681,16.00719348,148,194,303948,204663,6,,,,,
19221,2,16,32,0.298505356,0.357556461,2.763356477,28.25447077,700,386,530029,965175,2,,,,,
19222,2,2,1024,0.043896309,0.314233586,18.19710191,19.03594528,68,797,16505,62009,8,,,,,
19223,4,4,128,0.025590882,0.316738715,8.536279042,26.88783831,173,594,790472,865642,4,,,,,
19224,8,4,1024,0.357329966,0.887411034,10.01423043,1.122667257,47,766,4580,25075,6,,,,,
19225,2,4,256,0.361135501,0.334711884,18.39002998,29.7421818,85,244,146812,838713,4,,,,,
19226,2,2,128,0.197942606,0.279574334,17.47256792,13.90596409,904,607,465278,938466,6,,,,,
19227,4,16,1024,0.110084553,0.318423433,7.339013129,20.27926284,873,1017,519875,401963,2,,,,,
19228,8,16,128,0.130100679,0.266742613,10.28037544,17.22477358,253,79,558084,568349,4,,,,,
19229,4,16,16,0.141659016,0.813969569,21.37775428,14.25457713,596,37,228947,803159,4,,,,,
19230,2,8,32,0.180670868,0.691350369,4.397247306,24.10383808,391,806,620155,475347,6,,,,,
19231,8,2,64,0.092255628,0.536219529,2.045425761,16.55432143,359,361,771752,985819,2,,,,,
19232,8,4,32,0.112359516,0.098936582,15.37075597,19.26637884,157,837,663011,56903,4,,,,,
19233,2,16,128,0.248760502,0.233681632,10.54827189,20.34513513,671,654,551949,634813,6,,,,,
19234,2,16,256,0.108477741,0.03122331,14.78272361,14.99259065,263,366,778200,367138,4,,,,,
19235,2,16,16,0.099070357,0.493222076,18.41672584,18.39722676,621,684,435144,840344,6,,,,,
19236,4,16,64,0.225917125,0.389254695,14.83588939,10.26275667,597,337,234746,610420,8,,,,,
19237,8,2,64,0.129688881,0.579681338,4.420005576,2.842017767,59,726,692753,729985,8,,,,,
19238,8,4,512,0.10634837,0.807715622,19.32322789,18.26683919,835,1039,158911,941660,2,,,,,
19239,8,8,512,0.243255257,0.404083373,1.012409864,22.42692392,297,127,317239,849041,2,,,,,
19240,8,2,16,0.165862211,0.301292394,8.185294123,15.64550089,497,655,731929,646221,2,,,,,
19241,4,8,1024,0.120270147,0.157753855,6.585699539,6.121988644,869,796,456781,433213,6,,,,,
19242,2,4,32,0.063003213,0.405966676,7.9001947,1.497682145,282,352,817441,820820,2,,,,,
19243,4,4,16,0.059826031,0.433892236,5.619017304,27.59367364,258,467,292958,745021,2,,,,,
19244,8,16,128,0.154251176,0.065400085,6.02957483,30.17316526,47,234,477919,603337,8,,,,,
19245,8,4,128,0.28024981,0.71374546,11.0448026,4.282193485,337,223,227044,450652,2,,,,,
19246,2,4,64,0.104202363,0.591192167,12.70505302,14.63313781,750,595,703823,888819,8,,,,,
19247,4,4,16,0.17109079,0.476914158,18.6835343,25.69014395,505,683,698744,565153,6,,,,,
19248,4,8,1024,0.036990816,0.664581948,18.47984567,1.942336213,863,537,310545,175620,8,,,,,
19249,2,8,32,0.078921003,0.887426194,5.837831666,16.13696906,214,794,303088,67263,8,,,,,
19250,2,16,256,0.364860195,0.687371967,5.640296969,8.529202208,292,849,14428,382973,8,,,,,
19251,2,2,256,0.254549007,0.31263101,21.4850598,4.682847577,86,1045,174900,778218,2,,,,,
19252,8,8,512,0.341185511,0.888319177,16.84180833,20.76979106,558,649,340181,61242,4,,,,,
19253,8,16,512,0.242233622,0.500692924,9.361025652,10.93571501,910,467,520634,487836,4,,,,,
19254,2,2,16,0.267030085,0.631498416,18.51407155,1.716559753,235,391,578117,83404,4,,,,,
19255,8,16,512,0.101664552,0.635040688,18.35421027,18.18100405,393,1018,361991,152571,4,,,,,
19256,2,8,16,0.303112146,0.760952576,20.12793291,18.45557995,647,868,484471,466709,8,,,,,
19257,4,4,64,0.07154326,0.343228935,12.24797732,19.49239554,492,637,724022,190027,6,,,,,
19258,2,16,32,0.144984725,0.051386518,11.8811996,22.02404954,755,207,252981,761012,6,,,,,
19259,8,16,256,0.010349646,0.619969703,1.528970191,13.81354314,476,761,529298,174405,6,,,,,
19260,2,16,512,0.335814775,0.226719838,9.633139598,22.21039461,540,967,27344,445230,2,,,,,
19261,8,16,256,0.098595786,0.484541714,16.22011452,24.71353863,41,578,47659,38095,8,,,,,
19262,4,2,128,0.076714749,0.052480837,21.2348565,2.232210293,199,994,297121,3221,6,,,,,
