Entry No.,CPU Cores,Memory,Bandwidth,Hour1,Hour2,Day Start,Day End,Month Start,Month End,Year Start,Year End,Instances,,,,,
15949,8,16,256,0.265875864,0.145093749,16.16988535,30.05134175,548,108,639773,332483,2,,,,,
15950,2,2,512,0.16443615,0.496521364,9.717882575,6.313201159,299,516,692294,340778,6,,,,,
15951,2,4,16,0.379345602,0.382916848,21.14066994,11.63530283,342,527,107244,472221,8,,,,,
15952,8,2,256,0.22439554,0.710363978,21.0184736,8.407436429,876,687,375149,38116,4,,,,,
15953,4,2,128,0.101222371,0.510717936,8.505886278,17.22608886,507,123,680735,798449,6,,,,,
15954,2,16,1024,0.171853637,0.730734377,15.47403765,23.14164886,588,787,346488,777948,4,,,,,
15955,2,8,128,0.125194376,0.679115113,17.73174278,17.94004208,909,149,278124,945586,2,,,,,
15956,4,2,1024,0.359033433,0.863342652,5.098555486,2.404899864,457,87,292170,781602,6,,,,,
15957,4,8,32,0.143082508,0.290986616,3.431146432,9.226695101,417,890,580836,10801,4,,,,,
15958,4,16,512,0.214493018,0.873925871,9.192539717,6.079787963,766,241,721844,231812,4,,,,,
15959,8,4,16,0.127355714,0.182121959,16.03664635,12.75210616,720,234,729540,25534,6,,,,,
15960,4,2,256,0.359005149,0.459881131,14.54759651,26.7575734,761,985,735505,460431,6,,,,,
15961,4,16,16,0.289979721,0.702540273,2.899161195,21.42837382,620,349,447094,131797,4,,,,,
15962,4,8,64,0.166721048,0.294678497,9.761422687,6.59560427,119,88,506623,740293,6,,,,,
15963,8,16,64,0.262466435,0.486646349,19.14049195,13.81562158,649,535,180580,626427,4,,,,,
15964,4,4,32,0.327907261,0.030810873,19.41578073,7.3904204,140,884,438679,517140,2,,,,,
15965,8,2,128,0.348693893,0.883774609,11.153202,27.84450545,587,286,437513,436915,2,,,,,
15966,4,2,16,0.122644228,0.039003291,18.4167094,9.006190492,340,91,572545,503453,8,,,,,
15967,2,4,256,0.288486348,0.749467581,3.834077996,5.460740773,516,793,317628,282748,4,,,,,
15968,2,8,256,0.083430884,0.34254652,18.96620865,11.69796629,547,205,570479,374367,8,,,,,
15969,4,8,32,0.249206519,0.250934311,17.06551311,18.47326148,747,692,457801,130794,4,,,,,
15970,8,4,512,0.340226898,0.196611916,11.25708967,26.26171117,629,957,184018,818802,8,,,,,
15971,2,2,128,0.036315679,0.095125417,11.6381797,23.39308647,202,294,114594,200090,4,,,,,
15972,8,8,128,0.039979652,0.117020265,10.81343187,12.10015399,307,649,343867,868033,8,,,,,
15973,2,16,64,0.208935037,0.850853318,3.837125117,9.42928559,830,953,419321,969017,8,,,,,
15974,2,8,64,0.379806919,0.881221437,10.86732894,3.992081388,825,626,283404,614786,2,,,,,
15975,4,8,64,0.145118714,0.051271764,9.639047451,20.10950583,861,66,784031,845217,8,,,,,
15976,4,2,32,0.114424606,0.458583354,8.956542463,11.98326148,829,1045,349108,563839,6,,,,,
15977,4,2,1024,0.232960106,0.312110874,16.73934792,8.628862163,695,267,260030,220768,6,,,,,
15978,2,8,64,0.163423876,0.161843669,20.20213794,18.28761771,593,502,803931,413488,2,,,,,
15979,8,8,256,0.055350742,0.119210491,5.917933362,29.21297018,184,381,80278,873361,8,,,,,
15980,2,2,32,0.372150383,0.760405904,1.896216155,9.221104428,331,537,80331,694356,6,,,,,
15981,8,4,1024,0.02025138,0.04980137,9.452646177,6.32855022,384,676,125497,848470,8,,,,,
15982,8,8,32,0.028391643,0.084020955,17.71857583,7.695550005,99,161,230446,792295,4,,,,,
15983,4,16,512,0.236702851,0.506325316,14.48891486,8.689581067,819,499,283436,70779,2,,,,,
15984,8,16,128,0.296298799,0.350898589,17.99216189,18.62517503,211,1019,600469,822714,6,,,,,
15985,8,8,512,0.186980181,0.472133378,5.783460489,20.33608633,594,813,450765,496851,2,,,,,
15986,8,16,1024,0.393344971,0.43060019,8.281127576,5.9746548,862,939,287161,802828,4,,,,,
15987,8,4,16,0.350455047,0.133089928,18.3774337,23.70788727,613,344,343765,896968,8,,,,,
15988,2,16,32,0.042719796,0.40862672,21.07776287,17.43657016,55,610,792231,826714,8,,,,,
15989,4,4,16,0.347226766,0.166636369,19.9210204,2.480835321,499,1008,545966,285037,2,,,,,
15990,8,4,32,0.193234653,0.423388555,7.391497296,17.07162305,400,841,671648,29079,4,,,,,
15991,8,8,1024,0.340720838,0.127893373,18.05204673,11.70487748,881,935,498928,791990,2,,,,,
15992,2,4,64,0.387214406,0.632311137,5.111695668,15.97026183,766,683,426613,69984,2,,,,,
15993,2,16,16,0.305726452,0.424915851,2.519378442,14.5075722,720,933,135505,657467,2,,,,,
15994,8,8,64,0.36944353,0.299441874,20.51376945,15.1589082,812,1032,639637,854058,4,,,,,
15995,8,4,512,0.333273995,0.137889004,15.9808964,10.40073037,57,102,607147,624662,4,,,,,
15996,8,4,512,0.27858676,0.773677699,1.15251514,4.201787797,165,1018,714439,758230,6,,,,,
15997,2,2,512,0.090195273,0.732577752,20.25987886,25.02944748,67,620,655684,483291,4,,,,,
15998,2,8,128,0.073351142,0.365422811,3.824325265,4.385995261,775,37,553222,213315,6,,,,,
15999,4,16,16,0.36708405,0.502663376,13.72589006,7.787883406,572,444,404711,545177,8,,,,,
16000,8,16,16,0.31037032,0.627904188,9.322151167,21.70215435,679,468,534798,161725,2,,,,,
16001,8,16,256,0.049791031,0.591360876,10.5799738,30.0227105,609,1016,163803,591769,2,,,,,
16002,4,16,64,0.362299631,0.468735412,9.160302981,3.658746645,228,799,237334,776375,2,,,,,
16003,8,8,32,0.342552585,0.883575262,21.46264798,20.65572573,876,431,301260,594103,4,,,,,
16004,8,16,64,0.156117473,0.652691896,2.593199705,5.339141437,137,746,114564,403115,2,,,,,
16005,8,4,256,0.334562467,0.682863163,19.48804483,19.65210805,465,40,638695,56495,8,,,,,
16006,2,16,64,0.027321265,0.278549321,7.995848371,15.14546306,520,687,273138,482764,8,,,,,
16007,4,4,256,0.099715644,0.352565117,1.596758909,10.44238642,809,155,287139,306424,4,,,,,
16008,8,4,128,0.338324513,0.519285609,7.430848556,6.112648264,832,515,532910,406867,2,,,,,
16009,2,4,1024,0.022322656,0.225991339,18.9142325,30.24298459,794,615,523066,56428,8,,,,,
16010,8,4,64,0.350636618,0.192472464,19.04869771,26.86322817,54,626,479164,109396,4,,,,,
16011,2,16,512,0.057748779,0.896036935,9.02820172,29.78153834,481,687,717745,856961,6,,,,,
16012,8,8,1024,0.041244443,0.503960874,19.056719,26.32622252,261,88,560232,643707,6,,,,,
16013,8,2,128,0.318844103,0.855067949,21.06650116,28.39834469,495,758,638501,513203,8,,,,,
16014,4,8,16,0.037659504,0.898419935,4.3555826,18.78612597,193,523,762224,793511,4,,,,,
16015,4,8,64,0.133854436,0.796876762,11.9799767,26.65440728,878,844,500649,778545,2,,,,,
16016,8,2,1024,0.326731018,0.136507183,20.42322922,21.16630319,95,760,276004,151791,6,,,,,
16017,8,8,128,0.297354294,0.75826031,8.379238582,23.51419237,122,105,470105,579634,2,,,,,
16018,4,4,1024,0.135031025,0.714277792,1.369957741,2.545418789,161,878,603931,745436,2,,,,,
16019,2,8,128,0.294235463,0.633128419,13.82036894,9.656700238,694,996,665364,965588,4,,,,,
16020,4,8,128,0.223879843,0.411414144,16.28714559,13.14077156,644,536,496213,794930,8,,,,,
16021,4,2,1024,0.031737868,0.751871416,11.1747065,6.555960437,880,591,676600,572361,2,,,,,
16022,4,16,256,0.237741866,0.759499139,16.16571933,8.965337112,742,956,242191,236146,6,,,,,
16023,8,2,1024,0.399293512,0.588408184,15.78874107,17.70317684,758,231,407301,875951,8,,,,,
16024,4,2,256,0.09121349,0.252785371,15.20248292,19.999706,504,206,170268,654903,6,,,,,
16025,4,2,1024,0.203437993,0.371982384,16.0707277,18.75836463,700,378,647780,365716,4,,,,,
16026,4,4,256,0.195315434,0.800676584,13.72538632,29.17434973,750,345,676687,657307,2,,,,,
16027,2,16,16,0.12350782,0.873165724,3.03010019,3.183856409,292,267,377169,92599,4,,,,,
16028,8,16,256,0.337954009,0.712171591,9.54995391,9.371672916,224,836,444455,896114,2,,,,,
16029,4,2,16,0.252212964,0.774118808,10.45064134,11.31749487,827,828,415673,897587,2,,,,,
16030,8,2,16,0.239916239,0.664264088,15.80918391,16.17410874,545,700,751638,450051,4,,,,,
16031,4,8,16,0.03956766,0.80939299,10.60422068,6.664859375,478,1015,391041,408097,6,,,,,
16032,4,2,32,0.01539088,0.199296877,19.71251254,1.538937201,277,1013,138749,957086,4,,,,,
16033,4,16,256,0.010028025,0.419474615,3.676920571,3.109369747,337,735,651297,210596,4,,,,,
16034,8,8,512,0.292947863,0.202494772,17.31915817,13.4019589,886,307,608066,579050,4,,,,,
16035,8,4,64,0.377743504,0.542512912,9.352214976,5.217403667,600,791,730637,366349,6,,,,,
16036,2,4,128,0.156341374,0.532104928,20.55730396,20.21333214,216,823,682341,829337,8,,,,,
16037,8,16,512,0.023294778,0.263744406,12.22274736,12.66495895,46,928,364240,111852,6,,,,,
16038,8,16,64,0.062730387,0.610321543,6.967473815,5.247396067,617,171,713470,250022,8,,,,,
16039,4,8,64,0.075411892,0.835509247,1.95850154,29.83573402,692,34,270813,434576,4,,,,,
16040,8,16,16,0.117560274,0.324973236,15.21303541,20.72837993,492,355,270909,359671,8,,,,,
16041,2,2,512,0.119763875,0.135134654,21.54096471,13.26501518,306,805,707918,214688,2,,,,,
16042,4,4,32,0.050752611,0.73380019,11.53136769,27.01292653,630,771,396678,526972,8,,,,,
16043,2,8,128,0.259863787,0.18233787,13.28775214,27.16487675,380,810,130519,590764,4,,,,,
16044,2,16,128,0.367563025,0.138014378,5.091169348,3.265437878,104,623,167591,150509,6,,,,,
16045,4,2,128,0.138073971,0.312135235,12.51813604,10.43540892,199,379,633533,504366,4,,,,,
16046,4,4,256,0.204259025,0.568040731,11.24945876,28.72543264,667,841,682231,287845,6,,,,,
16047,4,2,64,0.234088227,0.039079961,9.233092982,18.02882917,450,274,209523,678750,2,,,,,
16048,2,16,16,0.363487301,0.862992722,16.64897863,16.26396355,471,586,308344,72320,8,,,,,
16049,2,4,512,0.02377762,0.487797639,4.603559421,1.550071051,531,350,286291,691107,8,,,,,
16050,8,16,512,0.345250149,0.126743986,19.91722335,30.12256981,388,677,76994,388000,2,,,,,
16051,2,8,1024,0.044132842,0.48753877,9.561401667,6.985172996,259,687,413739,81236,8,,,,,
16052,4,8,512,0.21041045,0.341683844,9.048770002,8.019062969,479,357,149336,240787,2,,,,,
16053,2,16,512,0.196944591,0.035185822,13.09006996,28.11832505,302,497,371274,365311,4,,,,,
16054,8,16,1024,0.214078329,0.224499787,12.72835905,7.528643299,697,529,571409,627510,8,,,,,
16055,4,2,64,0.195435645,0.575351477,5.711233786,10.56860126,324,452,29952,715716,6,,,,,
16056,8,4,512,0.264232342,0.293281271,16.96646573,29.79045424,690,837,211162,785912,2,,,,,
16057,2,2,64,0.371826526,0.555506134,16.11114472,4.377214141,753,961,675216,263300,2,,,,,
16058,4,16,16,0.02662071,0.424905024,20.11524742,18.22636886,370,61,687926,263628,4,,,,,
16059,2,2,256,0.157366537,0.679859673,15.90223462,5.557105626,130,606,534536,203319,8,,,,,
16060,4,8,64,0.179738897,0.856519039,9.854748652,17.76253913,823,649,90703,754241,8,,,,,
16061,2,8,32,0.091298448,0.691583771,8.121901581,1.128465867,778,925,543326,194718,8,,,,,
16062,4,8,32,0.080112257,0.155803071,12.3437575,25.25061738,813,910,568933,115657,6,,,,,
16063,8,16,16,0.112089883,0.525459477,17.64530197,15.3240895,333,645,755051,100322,6,,,,,
16064,2,16,128,0.393388031,0.698330711,16.70590367,19.17820276,795,934,794563,79204,4,,,,,
16065,2,8,32,0.170528798,0.886380006,16.69190024,1.008365771,117,54,541711,530216,8,,,,,
16066,4,8,1024,0.351401997,0.504759335,5.911379318,17.79593957,156,941,250120,931984,8,,,,,
16067,2,2,128,0.067542567,0.332069659,21.46808112,6.699751038,496,675,696574,44562,6,,,,,
16068,8,4,512,0.33289417,0.791178875,14.80220949,2.966275005,329,804,55015,214260,4,,,,,
16069,8,4,32,0.254491113,0.123850498,21.04145121,2.000381661,189,481,116089,770809,2,,,,,
16070,2,4,512,0.152750191,0.663698727,15.8669956,9.972405844,127,356,257243,872152,2,,,,,
16071,8,4,128,0.114800372,0.83190662,8.079217857,27.04563118,549,200,53080,91914,4,,,,,
16072,2,4,1024,0.313024487,0.287406651,13.94637823,26.78680535,832,839,210009,546783,4,,,,,
16073,4,16,512,0.14489301,0.714363698,14.4587412,7.141653866,554,900,171511,672869,6,,,,,
16074,2,16,512,0.338285635,0.684857661,6.336470461,3.548545467,39,367,747151,511798,4,,,,,
16075,4,4,64,0.221361997,0.553785247,5.70339837,29.72731406,598,355,343225,735356,4,,,,,
16076,4,8,32,0.104282177,0.846724199,10.42732798,23.89789181,194,312,211475,979256,8,,,,,
16077,8,4,512,0.097742631,0.197943218,8.986228157,2.847031817,844,858,575088,872990,4,,,,,
16078,4,16,64,0.013562996,0.681827589,20.44859804,4.555862255,487,176,203071,667809,8,,,,,
16079,2,2,128,0.335340348,0.278482788,8.115963735,13.72892768,273,155,633073,969745,6,,,,,
16080,4,8,512,0.283654565,0.749457673,6.435758138,18.1065502,902,406,186372,497436,8,,,,,
16081,8,8,64,0.243599427,0.560026922,4.142679407,4.3694934,270,869,432482,392567,4,,,,,
16082,4,2,512,0.267671473,0.462772563,7.018936356,18.18972244,814,863,133011,886645,2,,,,,
16083,2,2,16,0.328103168,0.331881368,20.7622329,1.475903084,906,193,503206,615019,4,,,,,
16084,8,16,512,0.257509651,0.786192469,17.98910785,3.112867602,221,158,188953,297785,8,,,,,
16085,8,8,1024,0.032666003,0.865933548,20.4094672,13.05275662,603,394,181330,226110,4,,,,,
16086,8,8,1024,0.054932268,0.044359604,1.268581312,21.2542116,526,1011,498780,331431,8,,,,,
16087,2,8,1024,0.015031092,0.831532303,3.787343794,19.09317503,642,560,132266,609778,4,,,,,
16088,2,16,256,0.332961773,0.170061487,11.57200281,9.774801198,117,298,352985,268694,4,,,,,
16089,8,8,32,0.275486715,0.449276739,8.303052017,3.045656884,199,1011,1883,30458,8,,,,,
16090,4,4,128,0.207470539,0.379888842,13.21778432,7.419771808,35,977,421532,547372,2,,,,,
16091,2,4,32,0.154491324,0.622851941,19.45245262,4.084490372,849,659,555186,190232,6,,,,,
16092,8,8,128,0.175601732,0.479643409,11.84340582,5.743865224,387,656,310036,882661,8,,,,,
16093,8,4,64,0.043064469,0.030676658,18.04479019,13.60432276,457,395,250870,628933,2,,,,,
16094,4,4,256,0.297256517,0.080503528,2.144149044,5.768260879,619,791,737591,338325,4,,,,,
16095,4,8,512,0.271550855,0.731166332,8.795747719,2.515106377,177,211,347191,838204,4,,,,,
16096,2,4,256,0.026397019,0.461010608,2.832232542,17.72539348,402,840,809235,171867,4,,,,,
16097,4,4,32,0.385657296,0.792806196,16.46662335,7.195540503,768,666,760912,270732,6,,,,,
16098,2,8,16,0.101616982,0.188773839,8.968367633,7.516581666,448,491,769972,960501,8,,,,,
16099,4,8,128,0.027246291,0.414431867,18.22270223,1.836634811,768,336,326046,188290,2,,,,,
16100,2,8,64,0.153943657,0.505738266,18.14868108,24.53396405,909,340,485568,290659,2,,,,,
16101,2,8,256,0.302646421,0.750812262,13.89487923,26.58384002,871,360,379060,260640,2,,,,,
16102,8,8,64,0.044417131,0.498292822,18.19155228,2.443594677,627,268,297767,610224,6,,,,,
16103,2,4,512,0.27979266,0.540394153,19.12333223,4.390695106,627,490,46086,140173,2,,,,,
16104,8,2,1024,0.297053791,0.363405234,15.56889403,17.31195414,475,223,339058,810138,4,,,,,
16105,2,2,128,0.234398853,0.390624443,20.19498296,29.11531214,300,235,419756,177035,2,,,,,
16106,2,2,128,0.092347552,0.095194059,13.60683313,8.412853252,570,770,505844,849919,4,,,,,
16107,8,4,32,0.273255898,0.564027266,15.68872183,3.905771847,605,250,333751,978528,6,,,,,
16108,4,2,32,0.186623816,0.710068148,21.34020017,29.07917461,680,702,119593,574111,2,,,,,
16109,8,16,256,0.064685325,0.717721477,8.296328746,9.371727424,501,67,137564,920355,2,,,,,
16110,2,16,16,0.342225305,0.653735811,11.98635949,3.91614173,618,1020,709444,4161,4,,,,,
16111,8,16,256,0.233422691,0.054373706,6.947180558,23.89904485,76,315,347755,24811,6,,,,,
16112,4,8,256,0.015601513,0.814790123,9.452895822,25.67227621,238,806,375722,556492,8,,,,,
16113,4,2,1024,0.230773977,0.868830167,1.860886433,6.974840168,570,775,600058,941128,4,,,,,
16114,4,8,32,0.214631207,0.769011474,21.51857549,3.438917306,43,884,441938,966837,4,,,,,
16115,8,2,64,0.104854423,0.558830103,10.51992364,25.36807082,69,107,706253,795161,6,,,,,
16116,4,4,512,0.129741985,0.260052086,15.72764715,19.32213375,368,33,667182,361564,8,,,,,
16117,8,8,256,0.146793678,0.207644693,19.15846731,25.0807332,64,870,412229,835222,2,,,,,
16118,2,8,128,0.220980584,0.542956122,15.356726,6.014824549,670,958,329889,929838,4,,,,,
16119,8,4,16,0.381244894,0.186500923,18.71672487,15.85671746,516,67,619935,113944,2,,,,,
16120,2,2,128,0.193468818,0.148929379,18.95342119,25.52320658,636,715,724314,36519,4,,,,,
16121,2,4,32,0.058058332,0.817025451,10.10955268,26.89454397,80,90,387280,909388,2,,,,,
16122,4,16,256,0.343416246,0.40173849,1.485001605,6.157360433,644,777,613312,574075,6,,,,,
16123,8,16,32,0.093105133,0.434518204,7.34690249,7.90893903,727,445,621538,314438,2,,,,,
16124,4,8,32,0.29289865,0.051668437,17.30517781,3.103376707,273,50,751237,52190,4,,,,,
16125,2,16,256,0.074657858,0.390016721,9.246516105,21.78532114,622,265,574212,768089,2,,,,,
16126,2,4,16,0.28445448,0.666874899,9.363779788,19.11384625,385,395,436727,7177,6,,,,,
16127,4,16,512,0.389184466,0.456415976,2.271927925,3.36161252,672,329,402131,838430,4,,,,,
16128,8,16,128,0.399021345,0.587014348,9.053602479,27.56106577,621,258,272318,789733,4,,,,,
16129,4,2,32,0.336867868,0.238882399,7.381496737,15.20690502,892,41,207636,969400,6,,,,,
16130,8,2,256,0.117340399,0.034319176,6.72919724,16.05688188,370,695,475730,110491,6,,,,,
16131,8,8,1024,0.03981671,0.66452799,17.46271919,10.34338861,546,843,348931,17422,6,,,,,
16132,2,16,1024,0.12756616,0.142588292,15.51826869,11.16189303,128,113,555260,586030,6,,,,,
16133,4,2,32,0.341536588,0.82368888,20.60634338,8.437553832,697,957,812532,811041,6,,,,,
16134,4,16,512,0.281289962,0.265236068,5.713829425,30.00185085,399,486,415882,231629,6,,,,,
16135,2,4,32,0.058808831,0.891055745,15.19647885,23.42858452,136,187,121694,708404,8,,,,,
16136,4,4,1024,0.223668247,0.857887515,7.359791718,25.7993777,443,807,568122,481064,2,,,,,
16137,2,16,16,0.056919101,0.610920053,8.823553369,21.95621217,855,673,31401,801385,6,,,,,
16138,4,8,128,0.362901694,0.648807607,2.107409984,15.69413636,475,107,285988,177935,8,,,,,
16139,8,8,64,0.176880878,0.685806408,14.35804354,10.87128589,551,310,400098,106284,4,,,,,
16140,2,2,1024,0.251851225,0.254963032,19.72559824,12.48359566,808,190,618676,860653,6,,,,,
16141,4,16,128,0.382964425,0.599160333,21.33998686,6.199518008,322,208,695919,937600,4,,,,,
16142,4,16,1024,0.363316328,0.228106242,8.282937557,18.44173035,485,541,530094,798787,4,,,,,
16143,4,8,512,0.147401045,0.546118609,6.706743473,20.35304291,201,265,627167,957404,2,,,,,
16144,4,16,128,0.075275466,0.193779013,6.747982935,2.281688976,696,501,740550,970496,2,,,,,
16145,8,2,512,0.06094098,0.395203077,7.809611566,25.37708448,818,680,66190,302876,6,,,,,
16146,4,16,64,0.012832919,0.829006244,20.69673103,7.823843688,110,449,191348,441606,8,,,,,
16147,4,2,32,0.298531831,0.423307916,3.211900498,4.832391165,658,661,319083,672298,8,,,,,
16148,2,8,1024,0.052335863,0.582118507,19.45063244,15.92420874,632,561,560629,799682,2,,,,,
16149,2,16,1024,0.370351505,0.704957018,13.52146903,6.815641581,365,417,485660,6735,8,,,,,
16150,2,16,32,0.327134914,0.286246023,7.435038738,14.49297027,231,951,271021,655949,4,,,,,
16151,2,16,1024,0.28523272,0.489223482,18.43313795,8.711853922,495,296,357063,355568,4,,,,,
16152,2,16,16,0.229298404,0.583777662,10.16595256,21.54577974,532,916,662370,669030,4,,,,,
16153,8,2,16,0.171987204,0.199466308,18.05431243,15.08285474,238,417,788316,635052,8,,,,,
16154,4,16,128,0.220306822,0.525114406,7.92778871,8.241794541,282,873,423198,35935,6,,,,,
16155,8,2,64,0.185339512,0.82682703,3.204738035,3.400330012,152,810,486078,425853,8,,,,,
16156,8,2,1024,0.014945131,0.138540435,1.264180285,3.81778546,377,774,779515,33081,8,,,,,
16157,8,4,128,0.069269671,0.1947718,5.44850512,3.109892027,533,204,173748,864888,4,,,,,
16158,2,4,32,0.245659001,0.360978077,14.36056168,23.33030501,136,774,7654,629053,4,,,,,
16159,4,16,32,0.252569768,0.834474811,4.473068673,27.99836751,522,65,806384,948104,4,,,,,
16160,4,2,32,0.230497352,0.888481072,10.0909976,1.395794547,682,644,391845,566184,8,,,,,
16161,4,4,512,0.214897034,0.44373148,19.94599802,16.13711792,509,771,149430,982698,4,,,,,
16162,4,4,128,0.305203203,0.605819738,10.68623954,27.67952765,145,82,539362,723496,6,,,,,
16163,8,16,64,0.098952998,0.63456789,6.609460297,7.590478011,736,257,684007,879885,6,,,,,
16164,2,16,512,0.03448418,0.516731345,21.00543114,24.84421632,198,917,268854,516176,6,,,,,
16165,8,4,64,0.176160941,0.496858172,9.503712949,21.74994963,651,261,322714,140627,4,,,,,
16166,2,16,32,0.088095405,0.166135528,4.974853759,25.77392961,564,425,790759,306844,6,,,,,
16167,4,4,1024,0.186233475,0.698768525,7.996741744,7.666808619,167,496,206872,268709,4,,,,,
16168,2,16,128,0.130230025,0.586184021,7.003411027,23.81857819,838,31,254661,239080,2,,,,,
16169,2,4,1024,0.382187515,0.542163986,13.25258129,10.39568415,248,355,742666,975325,6,,,,,
16170,2,8,64,0.155213093,0.393301624,14.90584778,27.60288256,523,424,677591,261298,8,,,,,
16171,2,16,1024,0.255723962,0.518249452,7.556310028,28.85961285,653,212,789899,256344,6,,,,,
16172,4,8,128,0.204979845,0.236649264,11.59764255,19.53417382,467,721,702649,307393,8,,,,,
16173,4,4,32,0.281046341,0.535167265,18.16333594,5.609995331,365,214,144690,410142,6,,,,,
16174,4,8,1024,0.396438947,0.567423353,1.914793586,28.42933458,718,367,654455,885357,8,,,,,
16175,4,16,1024,0.202314078,0.675435177,20.1828706,25.94631307,339,333,225625,919016,6,,,,,
16176,8,4,128,0.362142228,0.598084228,11.07091967,17.88386662,703,888,429805,337747,4,,,,,
16177,2,2,128,0.29255064,0.136023936,20.9210995,11.95364208,481,312,187023,53228,4,,,,,
16178,4,2,32,0.146844936,0.04536058,12.95357241,29.9758938,770,935,236210,330760,6,,,,,
16179,4,4,16,0.371810143,0.114666059,20.57569888,18.92924294,642,1005,488563,568764,8,,,,,
16180,4,16,512,0.148163705,0.104538172,10.67844105,29.76356425,676,531,792199,360823,6,,,,,
16181,8,4,32,0.062625287,0.382404508,11.12609408,23.87805002,173,942,248026,413725,4,,,,,
16182,2,2,32,0.113831754,0.794724526,4.675967483,9.513453178,897,890,232857,736100,4,,,,,
16183,4,2,32,0.154271037,0.848708544,8.198874597,2.642859266,51,450,60123,204760,8,,,,,
16184,8,4,16,0.244177911,0.084144308,3.763815508,20.68571982,714,141,53372,745801,2,,,,,
16185,2,4,64,0.271630557,0.805843944,10.57586516,25.01375762,285,1010,343111,601679,8,,,,,
16186,4,2,512,0.313130231,0.206565568,9.717371219,2.39763521,31,258,690482,449560,4,,,,,
16187,8,16,32,0.140397141,0.758939998,8.041166818,15.48069699,283,222,750493,878265,8,,,,,
16188,2,2,64,0.3629923,0.102064887,14.70973715,8.15627633,911,1012,406313,993395,4,,,,,
16189,8,2,16,0.144338165,0.229359414,15.77281315,18.60487317,223,263,126082,407240,6,,,,,
16190,4,8,64,0.341595918,0.666438009,4.862927828,28.13890528,70,579,171471,27814,8,,,,,
16191,2,2,32,0.11825758,0.331828029,12.02326329,9.578848541,706,435,658487,909866,4,,,,,
16192,2,2,1024,0.308322447,0.589665773,17.36631907,24.96536458,126,513,235851,388279,2,,,,,
16193,2,2,512,0.258418124,0.784987966,11.08053086,20.1181501,818,226,338415,920227,4,,,,,
16194,8,4,1024,0.161663363,0.473425924,13.93693499,19.20460229,640,786,351225,773043,8,,,,,
16195,4,16,32,0.188772958,0.755370897,5.922185192,22.15214718,412,319,352613,424364,6,,,,,
16196,8,2,1024,0.331177012,0.366051771,2.176730526,18.89229141,60,123,278954,984381,2,,,,,
16197,2,8,1024,0.011992046,0.423606377,3.392141229,29.76021765,259,652,359778,838938,6,,,,,
16198,8,4,512,0.119199647,0.242353767,2.760764975,13.5116657,666,767,748781,464066,8,,,,,
16199,8,8,64,0.210716421,0.238986319,13.81588051,1.715859028,545,198,600223,244210,2,,,,,
16200,2,8,256,0.225639796,0.6264747,11.03846509,11.52826862,826,43,747507,264900,6,,,,,
16201,4,8,128,0.102860937,0.822539621,14.90084952,11.68592044,837,613,293271,783276,2,,,,,
16202,2,2,32,0.144657916,0.548902544,8.138320606,11.83429746,500,443,439794,356418,8,,,,,
16203,8,2,32,0.111755344,0.378436479,7.757174353,2.595995352,288,64,770743,761413,4,,,,,
16204,4,4,128,0.253077319,0.870821756,14.1659603,2.708096815,626,923,195876,512733,6,,,,,
16205,4,2,256,0.150652533,0.543925769,13.62623568,21.39996216,283,898,773161,136038,8,,,,,
16206,4,4,128,0.181694652,0.490456051,3.683492767,15.63171687,186,83,170255,24253,6,,,,,
16207,2,2,16,0.322571249,0.62728134,17.82666527,15.20664075,192,500,451822,635845,2,,,,,
16208,8,16,128,0.398648549,0.03700177,8.866103927,7.109042745,78,373,20270,555141,4,,,,,
16209,8,8,64,0.07680745,0.310212736,10.35885563,6.923964579,679,181,112690,486041,4,,,,,
16210,2,8,16,0.102186245,0.748043378,8.40057401,28.07018506,521,1031,117174,406027,6,,,,,
16211,4,4,16,0.204937869,0.804808494,16.86749412,13.93554813,709,176,547444,689223,8,,,,,
16212,2,2,32,0.363930639,0.300429529,20.47533787,28.21369103,153,505,185127,30585,6,,,,,
16213,2,2,16,0.018138461,0.612961337,4.131129661,12.73207698,314,255,296938,769937,8,,,,,
16214,8,8,512,0.15613744,0.281751055,15.24682193,11.3482461,548,503,683541,863639,4,,,,,
16215,8,8,128,0.063834982,0.719161306,12.38052857,29.07712674,873,80,624923,698656,2,,,,,
16216,8,16,512,0.137144837,0.647047067,11.91184313,17.51871726,870,626,158459,841682,4,,,,,
16217,2,2,256,0.017395437,0.110779441,15.27568253,14.98916346,679,577,28489,965042,8,,,,,
16218,2,16,512,0.042342873,0.158629511,1.346561527,27.72630497,324,122,361914,249522,2,,,,,
16219,2,4,32,0.063053917,0.13310685,8.543969237,7.918452991,557,631,455386,605468,6,,,,,
16220,8,16,128,0.141402344,0.395704163,3.137154407,14.62891307,358,328,278352,364732,6,,,,,
16221,4,8,32,0.281953657,0.323414915,10.79921945,4.088154323,194,924,301875,740951,8,,,,,
16222,8,16,256,0.055873564,0.487513149,13.267058,10.91202584,587,411,667931,418893,2,,,,,
16223,4,2,512,0.335944813,0.410911074,15.44717914,16.45317713,127,581,324477,199085,2,,,,,
16224,2,8,128,0.13717763,0.26995747,20.57650295,18.12413388,82,803,561659,287617,4,,,,,
16225,8,16,128,0.053250652,0.779336866,21.02835668,20.83434554,554,911,331117,443701,4,,,,,
