Entry No.,CPU Cores,Memory,Bandwidth,Hour1,Hour2,Day Start,Day End,Month Start,Month End,Year Start,Year End,Instances,,,,,
16930,2,16,128,0.275290917,0.054275421,1.132802334,26.63249664,520,505,824277,622203,4,,,,,
16931,2,4,16,0.047887706,0.149971497,11.9234175,21.03158673,394,1019,70203,58663,8,,,,,
16932,4,2,16,0.073108412,0.113300245,5.425472268,19.25203572,689,514,370113,37196,6,,,,,
16933,8,2,256,0.261545154,0.268324766,14.09326155,20.74137817,162,472,61245,432414,4,,,,,
16934,4,16,512,0.206289494,0.366804662,8.55031623,17.67762066,567,262,33087,983339,4,,,,,
16935,4,8,32,0.165895239,0.159361707,12.53354124,24.00371154,323,228,752197,335108,6,,,,,
16936,8,8,32,0.391573077,0.444246823,19.9901402,4.761685994,610,511,303088,688308,6,,,,,
16937,4,4,256,0.204043201,0.869139622,4.185976346,26.53500082,226,849,146070,877997,6,,,,,
16938,8,16,256,0.399033126,0.259697315,19.88657884,12.02831894,753,565,477401,73121,8,,,,,
16939,4,4,64,0.140433674,0.171165623,18.11138068,25.44699911,746,158,802380,65523,8,,,,,
16940,8,8,64,0.032423754,0.264151434,3.264572785,4.848119607,852,462,664651,597368,2,,,,,
16941,8,16,256,0.062810456,0.742891477,8.19319935,15.30109769,66,907,49133,28321,8,,,,,
16942,4,4,256,0.218291042,0.238475237,7.002908498,17.41248498,68,1007,613805,232288,2,,,,,
16943,8,8,128,0.292042429,0.138823339,14.44292449,21.68507795,132,300,480400,977094,8,,,,,
16944,4,2,256,0.381775877,0.223738842,10.51734655,1.675386861,190,748,787608,934885,4,,,,,
16945,2,4,64,0.098434167,0.587373121,3.136880491,26.05122359,745,520,795121,699156,6,,,,,
16946,4,16,512,0.266856065,0.650344186,4.742791504,3.885432081,709,279,606657,294733,6,,,,,
16947,8,4,1024,0.256411251,0.576750781,10.26612789,25.00784905,320,183,22881,103634,2,,,,,
16948,2,2,128,0.186832154,0.116988749,7.633689155,26.99090691,137,486,364584,65391,2,,,,,
16949,4,8,128,0.197846617,0.787379855,1.633115424,16.55790708,92,268,729089,298919,6,,,,,
16950,2,8,32,0.28878246,0.893601598,19.43020046,17.61508099,42,703,459201,801840,8,,,,,
16951,8,2,512,0.278330497,0.870820812,18.8488638,11.55983366,76,921,258546,882999,8,,,,,
16952,2,8,1024,0.014009682,0.52883037,17.97229656,25.00850391,414,285,205666,302202,4,,,,,
16953,4,2,512,0.387780706,0.574229294,1.965498546,8.443202626,520,914,569384,653635,4,,,,,
16954,2,16,64,0.389999609,0.689297284,8.063033951,12.81806156,330,328,479452,591837,2,,,,,
16955,8,16,128,0.103750246,0.846167757,4.637358957,30.32069566,139,742,207981,688094,4,,,,,
16956,4,16,16,0.251985165,0.187178713,4.350895879,25.2379708,149,283,768410,236745,8,,,,,
16957,4,16,512,0.160238563,0.814326784,13.604739,23.44881511,266,468,416597,778320,2,,,,,
16958,8,8,128,0.030024009,0.594855551,3.239188355,1.666461126,68,609,693748,816323,6,,,,,
16959,8,2,512,0.100421215,0.737050106,5.877639848,18.39885911,303,921,547181,881445,4,,,,,
16960,2,4,128,0.160123214,0.063458248,12.51977514,7.906251893,624,840,549574,842783,8,,,,,
16961,8,4,512,0.245735121,0.365868462,5.150082552,20.31791316,865,47,77441,98024,2,,,,,
16962,4,8,32,0.395356017,0.376034737,20.75887523,24.56201115,396,316,522061,658167,8,,,,,
16963,4,2,1024,0.275153082,0.105407751,15.75387419,20.35890009,218,402,571634,239828,4,,,,,
16964,8,16,64,0.349758777,0.047975714,8.02686616,3.662569228,626,556,265824,859871,4,,,,,
16965,8,2,256,0.386494107,0.238186685,1.19883835,9.927393241,863,761,576194,48309,2,,,,,
16966,2,8,32,0.156721722,0.137767961,5.223519866,17.39245845,858,196,77905,715712,8,,,,,
16967,4,16,32,0.176769933,0.84878832,10.44205084,20.95882887,791,539,659228,784560,8,,,,,
16968,2,8,1024,0.243821082,0.157905379,20.65131685,19.0806483,82,553,362063,752690,4,,,,,
16969,8,4,512,0.264234278,0.115309176,7.201170674,23.25383345,550,222,224612,766039,2,,,,,
16970,4,2,16,0.135578856,0.751492086,13.40946337,9.423151298,852,402,457819,643904,6,,,,,
16971,8,2,32,0.044160229,0.115313359,14.1329786,12.06174749,757,498,372718,747330,8,,,,,
16972,2,2,256,0.042488091,0.275217353,17.36612158,30.24802372,651,247,795421,395567,4,,,,,
16973,8,8,512,0.224297118,0.133027693,9.514543886,14.86989453,379,296,390188,476106,2,,,,,
16974,2,16,256,0.381783332,0.295967813,8.29316845,26.65848055,79,255,4581,506203,4,,,,,
16975,4,8,1024,0.1753274,0.440094666,21.48112091,13.92669054,325,865,358530,998382,4,,,,,
16976,8,16,64,0.361549074,0.365427307,5.699004474,21.85357446,751,857,224680,979398,2,,,,,
16977,8,4,512,0.367138742,0.032802913,10.91356183,25.22126841,391,244,340535,908293,6,,,,,
16978,8,8,128,0.032170767,0.384307609,17.22973733,23.76037314,718,880,582473,919406,2,,,,,
16979,8,8,1024,0.110696295,0.635492506,3.470974884,19.48798451,591,777,194994,519984,8,,,,,
16980,4,8,512,0.30422513,0.272742165,5.613760463,18.63417265,251,687,47821,340022,2,,,,,
16981,2,16,64,0.149756224,0.109214587,8.189222033,10.83672086,559,995,382250,804660,2,,,,,
16982,4,4,16,0.080221436,0.299552525,8.896391278,5.876292698,213,831,651564,445230,8,,,,,
16983,4,4,16,0.277955632,0.211528525,5.069577788,9.091256984,176,249,301084,692452,2,,,,,
16984,2,4,256,0.234080771,0.320312861,3.031587238,3.375771254,505,716,256209,609433,2,,,,,
16985,8,4,512,0.179864691,0.749112285,19.80936956,13.44368846,447,49,675208,640670,4,,,,,
16986,2,8,512,0.333367097,0.245579385,9.215548755,7.09315104,860,56,317866,576949,8,,,,,
16987,2,8,128,0.016378662,0.543140468,6.345543193,27.29957264,806,439,689797,732786,6,,,,,
16988,4,2,256,0.029551918,0.681876111,11.4707887,23.34916441,408,875,2250,236630,6,,,,,
16989,8,2,512,0.358057067,0.056204301,14.84009319,26.45219596,338,519,392338,530655,2,,,,,
16990,2,4,128,0.153957441,0.170118218,13.88391593,7.885810312,219,573,775523,412385,6,,,,,
16991,4,8,32,0.100546348,0.650843614,12.57420497,11.42319447,368,184,508228,509987,4,,,,,
16992,4,2,128,0.210707176,0.574089715,13.33789268,26.71750505,738,524,588133,605700,4,,,,,
16993,2,4,1024,0.161792505,0.539912267,5.581646879,6.49549606,114,913,748759,215873,6,,,,,
16994,8,2,128,0.037321429,0.452582041,15.57638181,4.60722128,462,537,119693,925925,8,,,,,
16995,4,4,1024,0.272165254,0.372258581,16.28689248,4.049586213,128,869,701330,181093,2,,,,,
16996,8,4,1024,0.123978315,0.227001694,3.988015277,19.97623675,461,110,600664,634699,6,,,,,
16997,8,16,128,0.092793434,0.119550364,8.450190585,24.51248768,538,954,342624,676886,4,,,,,
16998,4,4,16,0.180659035,0.757117679,15.26002444,29.78549588,472,408,124827,384272,4,,,,,
16999,2,2,256,0.34282929,0.511856187,12.58782011,6.988298269,449,414,536942,655933,2,,,,,
17000,2,8,128,0.200095429,0.693370861,21.13702016,23.55767435,193,177,100978,851141,4,,,,,
17001,2,2,256,0.056844203,0.333911954,8.544034462,21.08371703,888,1011,178356,260772,2,,,,,
17002,2,8,64,0.236615197,0.860978045,4.109980046,26.66389996,357,834,497049,966523,2,,,,,
17003,8,2,16,0.031805399,0.464043965,18.07404033,17.62400659,909,517,780573,230599,8,,,,,
17004,2,4,1024,0.266488099,0.761967198,21.45692552,7.457965505,346,353,153773,779110,8,,,,,
17005,2,16,512,0.223185048,0.804993025,8.919711511,14.92700389,630,686,713363,651213,4,,,,,
17006,4,2,32,0.360559927,0.285833304,3.600031945,17.10266367,652,221,734961,902895,8,,,,,
17007,4,4,128,0.237504868,0.656590019,11.93354252,18.21317373,636,44,612688,405755,2,,,,,
17008,4,8,256,0.154284794,0.344468825,19.54702667,14.18608943,648,454,256943,350698,8,,,,,
17009,2,4,256,0.122079445,0.357087653,14.66010906,28.8248448,848,292,28572,951193,8,,,,,
17010,2,8,128,0.300806461,0.460189075,1.634239249,1.684272271,868,743,184956,776870,8,,,,,
17011,8,2,512,0.199741875,0.190251701,11.82004314,8.382245967,265,300,689264,999333,2,,,,,
17012,4,16,16,0.174528696,0.763646913,20.45972829,7.297253677,719,248,384744,423447,6,,,,,
17013,4,16,128,0.277273255,0.63817546,1.3178844,19.4550721,134,549,257806,853160,6,,,,,
17014,4,16,32,0.30919816,0.385933431,16.96826864,15.57481827,776,714,733666,824979,6,,,,,
17015,8,4,64,0.07610664,0.811728924,15.65104375,18.10057708,157,365,233997,125985,2,,,,,
17016,8,2,1024,0.241958899,0.588036703,18.46691991,18.10571042,719,993,193711,313650,2,,,,,
17017,2,8,512,0.263259009,0.262480439,13.03129704,10.70501715,273,448,578039,3286,2,,,,,
17018,2,8,32,0.259873869,0.577211638,19.59882088,30.1618308,583,999,178051,505770,4,,,,,
17019,2,8,16,0.29224353,0.626942508,17.30926516,19.46343747,656,1047,127425,232431,6,,,,,
17020,4,4,64,0.290540168,0.87895341,16.93284386,13.94175806,578,891,563094,606144,2,,,,,
17021,4,8,16,0.074097286,0.738778851,5.192375809,29.64810218,841,239,478050,797306,6,,,,,
17022,4,4,512,0.120106644,0.09724242,7.358808471,11.89954594,587,475,656415,79719,6,,,,,
17023,4,8,256,0.328978369,0.135940713,9.59901949,26.80014074,317,58,215862,533047,4,,,,,
17024,4,2,256,0.237579746,0.586850911,9.501670317,30.45461659,47,781,579818,905617,2,,,,,
17025,2,8,32,0.057761106,0.208232251,5.390147196,9.132908864,797,300,374295,684894,2,,,,,
17026,2,16,64,0.085546488,0.061829221,20.52110706,7.741637017,210,322,628628,808093,2,,,,,
17027,8,16,256,0.099946277,0.756978633,20.07480289,1.120293491,715,872,434461,275531,8,,,,,
17028,4,16,256,0.033245577,0.794117003,15.2123029,24.44767367,466,129,666455,893896,4,,,,,
17029,2,8,32,0.075892154,0.548021223,19.21453064,15.08230687,159,825,489737,452675,4,,,,,
17030,2,16,128,0.360902077,0.144768679,17.73006433,23.98263052,499,189,663274,626001,6,,,,,
17031,4,2,64,0.248219874,0.509128324,10.79506113,12.27228396,622,915,3440,18077,2,,,,,
17032,4,16,32,0.030774914,0.729036321,18.11343984,16.10453394,478,400,202627,817384,8,,,,,
17033,2,2,64,0.074166365,0.504915039,17.66686625,27.72087043,191,583,486336,440609,6,,,,,
17034,4,16,32,0.068597598,0.788780552,15.01062934,3.777456843,533,843,684649,119560,2,,,,,
17035,2,8,128,0.181798479,0.572021273,15.21698032,4.879486818,897,516,436485,581650,8,,,,,
17036,8,8,64,0.286293272,0.314486548,11.24623257,26.28968211,226,238,581492,714981,2,,,,,
17037,8,2,32,0.270782457,0.839578349,9.435910293,17.25825252,860,463,614865,805338,8,,,,,
17038,4,16,1024,0.142484138,0.434586251,11.2767278,11.67359018,544,769,438931,395912,4,,,,,
17039,8,16,32,0.041876603,0.499340277,16.65715345,16.7821313,156,1002,112410,582507,2,,,,,
17040,4,4,16,0.318523791,0.470316786,6.505084001,7.180086123,133,874,632370,411190,4,,,,,
17041,2,16,32,0.150805839,0.496824445,10.73981361,3.463384347,512,849,562541,401404,4,,,,,
17042,8,8,128,0.367208278,0.720322051,10.01768708,3.01409536,776,777,215758,336200,2,,,,,
17043,8,2,1024,0.014375987,0.845669035,20.76325919,24.28852985,444,200,119719,654448,2,,,,,
17044,2,16,32,0.099089253,0.288872619,17.99750496,3.454023,815,489,518933,135818,8,,,,,
17045,4,4,32,0.042775776,0.643548936,2.538408622,15.11291032,437,132,135867,178239,2,,,,,
17046,4,8,128,0.38232284,0.476856598,15.23640682,20.6279949,597,624,696211,906422,2,,,,,
17047,4,4,128,0.357757111,0.211616695,1.695021161,11.87358875,901,624,615704,221828,8,,,,,
17048,8,16,16,0.358635064,0.61596398,7.702190119,20.76958572,209,274,679263,964629,4,,,,,
17049,2,16,1024,0.326770225,0.672782165,14.86615982,29.64018538,190,703,508727,951606,8,,,,,
17050,2,16,1024,0.261955794,0.067749583,8.834710873,8.877385096,905,873,86943,456144,8,,,,,
17051,4,2,512,0.017244722,0.834402883,19.87118265,22.88267357,696,276,752396,597281,8,,,,,
17052,4,16,512,0.150500743,0.643067773,16.7192604,12.51999489,203,178,753743,587925,6,,,,,
17053,8,4,512,0.154816969,0.612524874,5.921835615,18.71734068,504,343,653552,236178,6,,,,,
17054,2,4,128,0.149917065,0.748860603,5.307327628,24.75426468,298,542,429391,577132,8,,,,,
17055,8,2,512,0.140720512,0.830749746,7.518229854,14.25028846,214,235,309839,779595,8,,,,,
17056,8,8,1024,0.174446906,0.836438936,14.8067714,21.15927233,45,1008,154554,90539,2,,,,,
17057,8,2,64,0.224715305,0.258617344,2.953501685,26.81255008,520,705,730357,243407,8,,,,,
17058,8,4,128,0.127870353,0.50141044,10.94153634,26.49283211,40,579,581914,225887,2,,,,,
17059,2,8,16,0.207556257,0.179265861,15.27750793,22.44831543,463,682,145081,958755,4,,,,,
17060,8,2,128,0.271297915,0.151429356,16.37169032,25.93274423,316,812,379965,696766,4,,,,,
17061,2,16,128,0.191573933,0.59250214,4.217791974,13.39181665,911,54,11950,923945,2,,,,,
17062,8,4,1024,0.041001499,0.60686919,10.61975776,26.3700662,796,151,35062,556944,6,,,,,
17063,4,4,256,0.0520785,0.8104941,19.2827642,19.78605114,701,980,804565,870333,2,,,,,
17064,4,16,64,0.122484332,0.741656938,17.0379527,8.505218139,249,184,714518,899855,2,,,,,
17065,4,2,16,0.025840483,0.843876769,3.22178793,12.33372112,500,833,81098,161953,4,,,,,
17066,2,2,32,0.156119424,0.789347392,13.95006248,26.55021268,776,43,499399,904945,8,,,,,
17067,8,16,128,0.263871179,0.358156977,5.69917274,25.32046117,642,131,399425,681541,6,,,,,
17068,2,16,128,0.055352952,0.113539198,18.81352644,20.51516851,757,138,447734,621643,4,,,,,
17069,2,16,128,0.390939268,0.763198466,10.79559417,20.32618142,209,191,590051,230607,4,,,,,
17070,8,2,64,0.387500164,0.821671351,3.266250304,1.060616409,800,1026,594365,915218,2,,,,,
17071,4,2,64,0.235007139,0.178909504,14.17079131,9.861049795,820,631,492728,468379,4,,,,,
17072,8,2,512,0.23741065,0.73843395,9.865976302,30.09102344,635,423,221010,775191,4,,,,,
17073,8,16,1024,0.340542412,0.82904579,5.309969773,17.4714464,111,757,287049,857842,4,,,,,
17074,8,4,128,0.15841267,0.03999156,14.53632039,13.2699559,259,642,545422,562876,8,,,,,
17075,8,2,512,0.018338878,0.660022379,15.83428388,15.35135383,847,555,260163,2031,8,,,,,
17076,8,4,32,0.329047776,0.649421517,8.622020263,18.57938421,643,394,698654,542027,8,,,,,
17077,2,4,64,0.028079793,0.109954387,16.21107612,19.95858083,757,431,444519,830606,4,,,,,
17078,2,2,256,0.098889005,0.777332427,13.13817938,19.20992686,790,855,205217,302171,8,,,,,
17079,2,4,256,0.04376678,0.795870085,9.38168452,15.96871695,45,733,437756,547411,2,,,,,
17080,4,16,16,0.337477221,0.76139259,18.80818168,21.7091931,225,545,381957,141798,2,,,,,
17081,2,8,512,0.201156238,0.311386529,18.49995154,11.52722675,684,360,51877,963769,6,,,,,
17082,4,8,1024,0.036897063,0.747096842,20.77505921,24.2925093,552,970,135499,96148,8,,,,,
17083,2,16,256,0.328011428,0.432033383,13.22240445,2.776404707,504,205,551252,61551,4,,,,,
17084,4,16,256,0.282339118,0.448866479,13.66667088,23.03751023,341,664,260128,773369,2,,,,,
17085,2,16,64,0.208124945,0.234379451,4.611398058,16.85542875,617,233,304652,177854,6,,,,,
17086,8,8,512,0.366573738,0.60033146,5.22262277,3.732779995,761,921,444813,176622,8,,,,,
17087,2,16,16,0.253584831,0.674104615,10.92079356,6.273978925,269,71,178571,244385,8,,,,,
17088,4,16,512,0.15904758,0.222657757,1.090159315,15.74709913,64,834,51118,316798,6,,,,,
17089,2,4,32,0.107944941,0.547808704,14.10456542,20.26055393,110,415,106576,197688,2,,,,,
17090,8,4,256,0.226218672,0.419770022,4.106454712,18.59065692,202,870,437010,426331,8,,,,,
17091,8,8,1024,0.275274632,0.098675288,11.0743343,19.69054126,675,175,127362,345856,2,,,,,
17092,2,2,128,0.218359779,0.351792398,16.70873179,25.72026596,508,468,451776,173063,8,,,,,
17093,2,4,16,0.010193163,0.080154275,10.05168255,26.89426464,353,824,331303,619710,2,,,,,
17094,8,2,128,0.163923715,0.714838181,8.547939638,27.54503374,489,632,56525,571677,2,,,,,
17095,8,2,256,0.265073172,0.154731234,12.38800797,23.97010297,265,388,564552,807101,2,,,,,
17096,8,2,16,0.223186465,0.77718075,20.28679041,16.74274363,245,760,143386,906598,4,,,,,
17097,2,16,1024,0.190675656,0.747375138,20.23561922,5.699407866,352,280,369908,760881,6,,,,,
17098,2,8,512,0.193097503,0.885494942,13.8791995,27.33458298,238,1040,700088,909960,2,,,,,
17099,2,4,64,0.014514112,0.448030576,17.75870548,19.77256664,111,184,645285,722342,8,,,,,
17100,8,2,32,0.081612217,0.635248398,5.926358432,23.49964917,679,514,547630,79529,8,,,,,
17101,2,16,1024,0.149141393,0.373225536,12.74151723,19.6962196,580,128,785785,971926,4,,,,,
17102,2,2,32,0.073813525,0.413077723,20.39123272,14.97252101,379,995,677707,905558,2,,,,,
17103,2,2,64,0.195875616,0.375652324,18.01404083,21.58310132,890,104,699254,294129,6,,,,,
17104,4,8,1024,0.074609784,0.883389759,19.9377669,27.22869502,800,767,216113,742285,2,,,,,
17105,4,8,64,0.129377524,0.482633142,16.74274022,13.00354634,46,426,72589,168323,6,,,,,
17106,8,8,512,0.115699972,0.473793584,15.8706015,27.58094822,826,649,439776,788729,2,,,,,
17107,4,4,1024,0.153299963,0.629348247,7.683053216,19.21760237,224,388,706046,356716,8,,,,,
17108,4,2,256,0.197263554,0.627281562,8.070567662,27.77934851,63,877,624526,6654,8,,,,,
17109,2,8,512,0.254197025,0.601647924,19.78380838,1.235994171,229,372,200094,601551,8,,,,,
17110,8,4,1024,0.197890501,0.523337326,7.672189509,14.26196936,392,639,36419,948226,2,,,,,
17111,4,2,1024,0.188420898,0.705324683,11.80035044,20.92489361,721,539,17565,46782,4,,,,,
17112,4,4,1024,0.227606138,0.080231615,15.10530616,27.07071333,903,473,721559,652259,6,,,,,
17113,2,16,128,0.162112735,0.262694841,7.243642486,18.27996175,350,900,545021,848082,2,,,,,
17114,4,16,1024,0.077780466,0.321948672,19.00014611,7.903265973,501,268,324637,582350,4,,,,,
17115,2,4,16,0.182699993,0.058902089,16.82497755,26.60724048,45,873,114882,193545,8,,,,,
17116,4,16,1024,0.257624299,0.292884929,12.28796023,8.124951546,517,962,416568,695694,8,,,,,
17117,8,16,256,0.341286163,0.245694023,20.66343497,20.90934881,119,618,462246,414752,6,,,,,
17118,4,4,256,0.348910216,0.667592884,18.79032094,6.663946507,592,861,101880,511657,8,,,,,
17119,2,4,256,0.266482335,0.852673411,16.1136703,3.217808145,889,840,377596,633309,2,,,,,
17120,8,4,32,0.254207723,0.871768095,19.48614637,18.55224813,286,549,262986,211523,6,,,,,
17121,2,8,64,0.081309499,0.821479981,11.27858937,21.04596042,251,516,37957,425508,6,,,,,
17122,2,2,32,0.038580196,0.094158061,5.723128486,16.32546314,175,284,134688,892117,2,,,,,
17123,8,8,64,0.02478653,0.312341044,11.66828773,21.41135394,544,40,634623,199719,6,,,,,
17124,4,8,1024,0.315512774,0.62102114,14.12240298,11.36650335,694,920,200945,495882,4,,,,,
17125,4,4,64,0.111279448,0.85693252,1.415825028,20.76783804,912,965,671405,693269,6,,,,,
17126,4,4,32,0.382856248,0.539002485,18.84562057,14.98593298,593,175,782099,659329,6,,,,,
17127,8,4,128,0.343299856,0.837130698,12.10860735,6.252895865,365,764,461480,24175,4,,,,,
17128,2,16,128,0.309209349,0.10615978,12.63679167,1.571895846,181,916,228796,753962,4,,,,,
17129,8,16,1024,0.032523009,0.602928381,18.44530162,15.52099923,834,432,380790,310418,6,,,,,
17130,8,4,1024,0.011356169,0.890453995,15.24568905,17.39999575,597,854,96414,966439,2,,,,,
17131,8,8,32,0.399260181,0.494696262,4.150314913,23.32258056,796,138,161387,451119,4,,,,,
17132,2,2,32,0.318203241,0.132796201,2.95121826,25.3045032,479,966,163153,110377,4,,,,,
17133,2,8,256,0.208386074,0.17352637,17.76837643,3.585405558,354,439,19105,302128,4,,,,,
17134,8,4,32,0.201107903,0.868626979,11.40859958,16.55450239,815,676,159262,398810,4,,,,,
17135,4,8,256,0.178205179,0.824515213,12.83153312,12.17858011,641,618,533575,534120,4,,,,,
17136,4,2,64,0.264905236,0.541829831,11.21670103,27.89265947,712,229,246153,319455,8,,,,,
17137,4,8,128,0.273335045,0.306611207,2.53435986,6.141656555,793,168,669739,537490,8,,,,,
17138,8,4,256,0.31272474,0.478736853,20.23718559,14.36573975,647,68,99239,910848,4,,,,,
17139,4,16,64,0.055163571,0.602468716,7.094227682,21.13748322,526,408,644850,374437,4,,,,,
17140,4,4,128,0.261639125,0.181212644,6.50341031,28.49610405,604,137,139622,533117,2,,,,,
17141,8,8,32,0.071279022,0.451587129,6.721493288,11.23763011,680,694,390037,919756,8,,,,,
17142,4,2,64,0.285097042,0.161936004,14.11744354,8.106621099,275,851,506890,219762,8,,,,,
17143,8,16,16,0.01544697,0.693762984,12.33209689,14.15316801,456,335,714792,46750,8,,,,,
17144,2,16,128,0.205707663,0.736910066,16.95388838,26.41040482,112,441,419486,435481,8,,,,,
17145,8,4,64,0.359919284,0.386207179,9.566999092,22.46785505,851,360,685275,364868,4,,,,,
17146,2,16,256,0.080462034,0.690740268,19.47570399,15.92677882,356,765,72554,877492,6,,,,,
17147,2,2,64,0.078003433,0.264972824,4.339537984,1.25989232,339,322,256923,509218,2,,,,,
17148,4,16,64,0.217568487,0.651788697,14.39936848,3.314713783,590,856,592712,984901,2,,,,,
17149,2,16,16,0.032310656,0.62264016,14.57649145,5.800368657,279,543,394473,324924,8,,,,,
17150,4,4,32,0.360255618,0.791050545,8.800111644,21.68813414,434,611,498927,36293,6,,,,,
17151,8,16,256,0.339721179,0.07461518,5.66616311,22.86254749,799,809,294348,548484,6,,,,,
17152,4,2,32,0.309066612,0.796970938,5.066299963,21.58912605,761,71,43602,97227,6,,,,,
17153,2,2,64,0.227493741,0.828366867,9.291650424,9.336804978,516,138,188559,720876,8,,,,,
17154,8,2,64,0.303328933,0.647092018,20.64093047,10.97187279,269,501,347455,597633,8,,,,,
17155,8,4,64,0.377605664,0.10267521,16.92195734,9.478855699,346,741,418602,742187,2,,,,,
17156,8,16,512,0.282152524,0.750433099,19.37065586,3.253129388,701,764,147716,423306,4,,,,,
17157,2,2,512,0.244045013,0.778332174,6.332545566,26.51202745,815,903,687675,796250,8,,,,,
17158,8,16,1024,0.313305048,0.345471057,9.671473907,18.11010939,523,664,582901,980786,4,,,,,
17159,4,8,128,0.214613283,0.871842883,20.06614843,11.07969732,285,140,544902,792817,2,,,,,
17160,2,16,1024,0.331183453,0.04708905,8.360499209,6.291234792,465,968,299334,570922,2,,,,,
17161,8,8,128,0.069061127,0.220576018,6.013866136,13.48648981,689,69,494886,72298,2,,,,,
17162,2,4,16,0.270822173,0.577132137,5.736832929,16.76529062,335,315,191533,301447,2,,,,,
17163,8,2,128,0.215377255,0.30608831,3.095071187,19.86804598,41,485,766856,14953,2,,,,,
17164,4,4,32,0.383038397,0.831053039,4.433872115,20.69945882,796,441,126667,760174,2,,,,,
17165,2,4,64,0.096764113,0.599908863,15.70319124,4.251863654,541,153,823481,463967,6,,,,,
17166,8,2,64,0.354839243,0.139775425,19.07135305,20.59071005,206,142,58306,920259,4,,,,,
17167,2,16,512,0.137793276,0.099579778,20.25664817,13.60615601,687,332,453121,692901,6,,,,,
17168,2,4,128,0.374844185,0.533808162,3.531038847,3.555947495,684,775,708762,263772,8,,,,,
17169,2,4,256,0.358820931,0.237860112,19.10748085,5.556395449,290,989,622187,575307,2,,,,,
17170,2,2,256,0.045671275,0.572785081,6.279328548,15.92755896,124,749,793874,240313,6,,,,,
17171,4,4,256,0.278422058,0.658509128,15.93143776,13.52242232,585,197,557445,345017,4,,,,,
17172,8,8,64,0.269408148,0.402275364,4.983066461,4.590602657,334,697,369174,743832,6,,,,,
17173,8,16,16,0.1394493,0.873246426,13.22118671,4.168900509,32,322,412312,854476,6,,,,,
17174,8,16,1024,0.367741182,0.531944405,18.38579351,13.40406047,274,425,746796,449464,8,,,,,
17175,8,2,64,0.12549314,0.157404198,6.927866422,14.36578878,720,983,587572,855348,6,,,,,
17176,2,2,512,0.278325313,0.687569438,15.63346755,12.36484862,88,199,212710,482947,8,,,,,
17177,2,4,64,0.116799603,0.766677628,17.98062112,3.057383592,578,454,46851,147874,2,,,,,
17178,2,8,1024,0.129190465,0.437097096,14.61052133,14.59094455,321,131,275073,773344,8,,,,,
17179,4,8,64,0.14077254,0.779106332,3.487394672,15.53845882,640,508,480731,264385,8,,,,,
17180,8,2,512,0.190576126,0.817417377,5.323143614,10.66629121,350,418,345468,284451,2,,,,,
17181,8,8,512,0.168338894,0.455302383,17.33046382,10.57599297,435,329,54303,40472,6,,,,,
17182,4,4,16,0.244033503,0.169482141,11.24758468,10.58406797,819,582,549754,801804,4,,,,,
17183,2,4,128,0.01242662,0.312250993,5.448555671,7.506283564,801,938,327877,661465,4,,,,,
17184,8,4,1024,0.09914768,0.082899702,11.30897606,21.9574357,827,952,374579,596708,2,,,,,
17185,4,8,1024,0.13964236,0.562945274,19.75705767,28.39808373,458,250,567398,375063,8,,,,,
17186,8,4,512,0.296432784,0.45254888,8.608525698,3.886038786,829,619,578842,667977,6,,,,,
17187,4,2,128,0.166527887,0.791727182,13.37119021,9.311664408,629,537,16348,226919,8,,,,,
17188,2,16,256,0.033224165,0.560711701,13.26415141,17.34335296,202,93,538955,630845,4,,,,,
17189,4,8,128,0.159518477,0.260160404,5.534103863,10.12357702,855,686,588922,993272,4,,,,,
17190,8,8,32,0.223767079,0.290332087,5.706143947,3.390261295,807,912,803959,916170,6,,,,,
17191,4,4,256,0.344892185,0.865913739,6.570555803,14.34615872,451,202,762689,122445,2,,,,,
17192,4,2,512,0.275800409,0.283457452,16.59781445,5.204336263,91,355,142667,510666,6,,,,,
17193,4,16,1024,0.392840542,0.529599163,21.16891752,3.531781028,524,667,767557,574367,6,,,,,
17194,2,16,256,0.094779471,0.590805115,9.847465348,29.49250679,247,207,793342,354908,4,,,,,
17195,8,4,64,0.21684845,0.107412294,11.86470084,18.60591081,124,311,9620,758696,2,,,,,
17196,2,8,128,0.387240434,0.634370905,7.645423956,8.800068266,647,362,772404,811778,2,,,,,
17197,8,4,512,0.146113759,0.1229014,19.81812231,23.33998316,234,597,447326,462043,2,,,,,
17198,4,2,512,0.12782373,0.783492374,10.1948417,18.5505684,93,977,778288,267645,4,,,,,
17199,8,2,256,0.382179638,0.662810927,4.788860547,28.69959501,509,735,276169,924713,2,,,,,
17200,4,2,32,0.137454158,0.765089802,10.67109163,29.63928964,766,593,621657,488848,4,,,,,
17201,2,2,1024,0.204317404,0.613089326,4.677965918,10.90212272,867,204,702691,546740,4,,,,,
17202,8,8,64,0.14109254,0.1569568,5.895295282,11.91816912,594,1043,314923,199330,8,,,,,
17203,8,2,64,0.313124927,0.258969526,19.51419855,17.74210908,59,283,180832,207878,8,,,,,
17204,4,8,128,0.049502845,0.317936514,10.59256421,23.92022457,291,225,799694,342408,6,,,,,
17205,8,8,16,0.293801618,0.226686626,5.314888623,24.26558936,92,730,350104,965119,8,,,,,
17206,8,8,16,0.193667945,0.616698066,5.217951927,7.861419058,199,318,684630,841429,6,,,,,
